#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN25292_c0_g10	SMR6_ARATH^SMR6_ARATH^Q:350-658,H:1-111^52.679%ID^E:1.18e-25^RecName: Full=Cyclin-dependent protein kinase inhibitor SMR6 {ECO:0000303|PubMed:20706207, ECO:0000303|PubMed:24399300, ECO:0000303|PubMed:26546445};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25281_c0_g3	.
TRINITY_DN25281_c0_g4	CEF1_USTMA^CEF1_USTMA^Q:59-2602,H:1-808^53.513%ID^E:0^RecName: Full=Pre-mRNA-splicing factor CEF1;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN25281_c0_g5	.
TRINITY_DN25212_c0_g1	QORX_HUMAN^QORX_HUMAN^Q:31-1053,H:1-330^43.314%ID^E:9.18e-79^RecName: Full=Quinone oxidoreductase PIG3;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN25212_c1_g1	STY17_ARATH^STY17_ARATH^Q:647-153,H:407-568^72.727%ID^E:1.08e-84^RecName: Full=Serine/threonine-protein kinase STY17 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25212_c1_g4	STY46_ARATH^STY46_ARATH^Q:132-899,H:20-281^58.647%ID^E:3.68e-86^RecName: Full=Serine/threonine-protein kinase STY46 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25295_c0_g1	.
TRINITY_DN25295_c0_g2	SKN1_CANAX^SKN1_CANAX^Q:1256-306,H:437-720^41.796%ID^E:3.54e-74^RecName: Full=Beta-glucan synthesis-associated protein SKN1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN25262_c0_g1	.
TRINITY_DN25262_c1_g1	CHMP7_DANRE^CHMP7_DANRE^Q:615-103,H:188-359^27.011%ID^E:1.88e-08^RecName: Full=Charged multivesicular body protein 7;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio
TRINITY_DN25262_c1_g2	.
TRINITY_DN25262_c1_g4	ASSY_DANRE^ASSY_DANRE^Q:613-335,H:313-405^46.237%ID^E:1.82e-23^RecName: Full=Argininosuccinate synthase {ECO:0000305};^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio
TRINITY_DN25262_c1_g6	SEC66_SCHPO^SEC66_SCHPO^Q:198-635,H:2-136^34.932%ID^E:5.43e-21^RecName: Full=Translocation protein sec66;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25280_c2_g2	P2A01_ARATH^P2A01_ARATH^Q:269-874,H:43-245^52.683%ID^E:5.66e-66^RecName: Full=Protein PHLOEM PROTEIN 2-LIKE A1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25258_c0_g1	CYSEP_RICCO^CYSEP_RICCO^Q:1223-249,H:35-360^78.834%ID^E:6.53e-170^RecName: Full=Vignain;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Euphorbiaceae; Acalyphoideae; Acalypheae; Ricinus
TRINITY_DN25258_c0_g2	.
TRINITY_DN25258_c0_g4	NACA_USTMA^NACA_USTMA^Q:1145-558,H:3-190^66.327%ID^E:4e-53^RecName: Full=Nascent polypeptide-associated complex subunit alpha;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN25258_c0_g4	NACA_USTMA^NACA_USTMA^Q:1145-558,H:3-190^66.327%ID^E:4e-53^RecName: Full=Nascent polypeptide-associated complex subunit alpha;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN25258_c0_g6	.
TRINITY_DN25261_c1_g3	.
TRINITY_DN25261_c1_g10	MGST3_HUMAN^MGST3_HUMAN^Q:78-488,H:8-138^40.876%ID^E:1.06e-23^RecName: Full=Microsomal glutathione S-transferase 3;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN25261_c1_g10	MGST3_HUMAN^MGST3_HUMAN^Q:78-488,H:8-138^40.876%ID^E:1.06e-23^RecName: Full=Microsomal glutathione S-transferase 3;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN25249_c2_g2	SECG_DICDI^SECG_DICDI^Q:14-385,H:254-370^33.065%ID^E:1.13e-07^RecName: Full=Ankyrin repeat, PH and SEC7 domain containing protein secG;^Eukaryota; Amoebozoa; Mycetozoa; Dictyostelids; Dictyosteliales; Dictyosteliaceae; Dictyostelium
TRINITY_DN25248_c1_g1	NRG1_CANAL^NRG1_CANAL^Q:312-488,H:220-276^47.458%ID^E:2.14e-09^RecName: Full=Transcriptional regulator NRG1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN25248_c2_g3	.
TRINITY_DN25248_c2_g4	.
TRINITY_DN25246_c0_g4	NFD4_ARATH^NFD4_ARATH^Q:1625-1164,H:43-195^34.615%ID^E:5.19e-17^RecName: Full=Protein NUCLEAR FUSION DEFECTIVE 4 {ECO:0000303|PubMed:16698901};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`NFD4_ARATH^NFD4_ARATH^Q:668-3,H:346-559^25.664%ID^E:1.93e-08^RecName: Full=Protein NUCLEAR FUSION DEFECTIVE 4 {ECO:0000303|PubMed:16698901};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25242_c2_g1	YKK7_CAEEL^YKK7_CAEEL^Q:2663-1812,H:55-313^25.694%ID^E:2.36e-09^RecName: Full=Uncharacterized F-box/LRR-repeat protein C02F5.7;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN25242_c2_g1	YKK7_CAEEL^YKK7_CAEEL^Q:2663-1812,H:55-313^25.694%ID^E:2.36e-09^RecName: Full=Uncharacterized F-box/LRR-repeat protein C02F5.7;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN25242_c3_g2	ZUO1_SCHPO^ZUO1_SCHPO^Q:125-907,H:38-285^56.322%ID^E:2.54e-68^RecName: Full=Zuotin;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25242_c3_g3	.
TRINITY_DN25242_c3_g8	NAO_FUSOX^NAO_FUSOX^Q:1302-19,H:1-430^50.698%ID^E:5.34e-141^RecName: Full=Nitroalkane oxidase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium oxysporum species complex
TRINITY_DN25242_c3_g8	NAO_FUSOX^NAO_FUSOX^Q:1302-19,H:1-430^50.698%ID^E:5.34e-141^RecName: Full=Nitroalkane oxidase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium oxysporum species complex
TRINITY_DN25269_c0_g1	AMT1_SCHPO^AMT1_SCHPO^Q:1705-326,H:28-481^50.647%ID^E:6.34e-153^RecName: Full=Ammonium transporter 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25250_c0_g2	.
TRINITY_DN25234_c2_g1	MET8_SCHPO^MET8_SCHPO^Q:1322-663,H:2-219^49.545%ID^E:1.87e-48^RecName: Full=Siroheme biosynthesis protein met8;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25234_c2_g1	MET8_SCHPO^MET8_SCHPO^Q:1322-663,H:2-219^49.545%ID^E:1.87e-48^RecName: Full=Siroheme biosynthesis protein met8;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25234_c2_g2	VP33A_MOUSE^VP33A_MOUSE^Q:134-769,H:28-216^30.189%ID^E:6.39e-27^RecName: Full=Vacuolar protein sorting-associated protein 33A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN25234_c2_g3	VP33A_HUMAN^VP33A_HUMAN^Q:499-134,H:223-333^37.705%ID^E:1.96e-18^RecName: Full=Vacuolar protein sorting-associated protein 33A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN25237_c1_g1	PME_PRUPE^PME_PRUPE^Q:9-1274,H:116-518^69.031%ID^E:0^RecName: Full=Pectinesterase/pectinesterase inhibitor PPE8B;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Amygdaleae; Prunus
TRINITY_DN25237_c1_g2	PME_PRUPE^PME_PRUPE^Q:230-3,H:45-120^63.158%ID^E:2.85e-11^RecName: Full=Pectinesterase/pectinesterase inhibitor PPE8B;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Rosales; Rosaceae; Amygdaloideae; Amygdaleae; Prunus
TRINITY_DN25259_c0_g2	.
TRINITY_DN25229_c0_g1	PPB_SCHPO^PPB_SCHPO^Q:7-600,H:130-329^47.059%ID^E:1.17e-56^RecName: Full=Alkaline phosphatase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25229_c0_g3	PPB_SCHPO^PPB_SCHPO^Q:600-127,H:322-463^34.81%ID^E:3.55e-20^RecName: Full=Alkaline phosphatase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`PPB_SCHPO^PPB_SCHPO^Q:7-147,H:130-176^57.447%ID^E:9.13e-09^RecName: Full=Alkaline phosphatase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25228_c1_g2	LIPT2_DANRE^LIPT2_DANRE^Q:238-810,H:41-217^43.005%ID^E:8.01e-35^RecName: Full=Putative lipoyltransferase 2, mitochondrial;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio
TRINITY_DN25228_c1_g2	LIPT2_DANRE^LIPT2_DANRE^Q:238-810,H:41-217^43.005%ID^E:8.01e-35^RecName: Full=Putative lipoyltransferase 2, mitochondrial;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio
TRINITY_DN25243_c0_g1	HQD2_CANAL^HQD2_CANAL^Q:982-122,H:4-274^42.708%ID^E:2.86e-79^RecName: Full=Catechol 1,2-dioxygenase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN25243_c0_g2	HQD2_CANAL^HQD2_CANAL^Q:189-1049,H:4-274^43.056%ID^E:2.48e-79^RecName: Full=Catechol 1,2-dioxygenase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN25243_c0_g3	CACP_COLLI^CACP_COLLI^Q:2013-208,H:63-592^29.587%ID^E:5.4e-65^RecName: Full=Carnitine O-acetyltransferase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Columbiformes; Columbidae; Columba
TRINITY_DN25243_c1_g5	.
TRINITY_DN25243_c1_g8	PABP2_ARATH^PABP2_ARATH^Q:2390-1656,H:125-388^25.461%ID^E:2.56e-16^RecName: Full=Polyadenylate-binding protein 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PABP2_ARATH^PABP2_ARATH^Q:2390-1680,H:37-277^29.249%ID^E:2.14e-15^RecName: Full=Polyadenylate-binding protein 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25267_c2_g3	.
TRINITY_DN25203_c1_g2	DNAT1_ARATH^DNAT1_ARATH^Q:137-286,H:35-84^74%ID^E:4.51e-19^RecName: Full=1,4-dihydroxy-2-naphthoyl-CoA thioesterase 1 {ECO:0000303|PubMed:22372525};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25203_c1_g3	.
TRINITY_DN30312_c0_g1	.
TRINITY_DN12511_c0_g1	COQ8_YEAST^COQ8_YEAST^Q:105-491,H:112-233^53.488%ID^E:1.77e-41^RecName: Full=Atypical kinase COQ8, mitochondrial {ECO:0000250|UniProtKB:Q8NI60};^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN12568_c0_g1	PGTB1_HUMAN^PGTB1_HUMAN^Q:1-810,H:13-294^36.678%ID^E:1.77e-55^RecName: Full=Geranylgeranyl transferase type-1 subunit beta;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN12538_c0_g1	DCL1_ORYSJ^DCL1_ORYSJ^Q:423-680,H:1299-1383^36.047%ID^E:1.89e-07^RecName: Full=Endoribonuclease Dicer homolog 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN12595_c0_g1	NUDT2_ARATH^NUDT2_ARATH^Q:534-34,H:12-178^59.88%ID^E:7.36e-69^RecName: Full=Nudix hydrolase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN12523_c0_g1	.
TRINITY_DN12597_c0_g1	ATP23_MALGO^ATP23_MALGO^Q:634-74,H:51-239^65.079%ID^E:1.57e-78^RecName: Full=Mitochondrial inner membrane protease ATP23;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Malasseziomycetes; Malasseziales; Malasseziaceae; Malassezia
TRINITY_DN12585_c0_g1	RTM2B_ARATH^RTM2B_ARATH^Q:62-364,H:5-106^31.373%ID^E:2.16e-08^RecName: Full=Inactive protein RESTRICTED TEV MOVEMENT 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN12505_c0_g1	PT117_YEAST^PT117_YEAST^Q:365-255,H:1-37^59.459%ID^E:1.63e-07^RecName: Full=Protein PET117, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN12570_c0_g1	MU190_SCHPO^MU190_SCHPO^Q:309-31,H:202-297^31.25%ID^E:1.07e-07^RecName: Full=Meiotically up-regulated gene 190 protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN12561_c0_g1	TALDO_RAT^TALDO_RAT^Q:1089-118,H:7-330^71.914%ID^E:3.66e-173^RecName: Full=Transaldolase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN12551_c0_g1	.
TRINITY_DN12564_c0_g1	FSA7_FUSSF^FSA7_FUSSF^Q:744-70,H:160-379^29.565%ID^E:5.41e-23^RecName: Full=MFS transporter fsa7 {ECO:0000303|PubMed:25770422};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium
TRINITY_DN12584_c0_g1	.
TRINITY_DN12599_c0_g1	.
TRINITY_DN12541_c0_g1	LPAI_ARATH^LPAI_ARATH^Q:2-1762,H:138-725^79.592%ID^E:0^RecName: Full=Phospholipase A I;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN12559_c0_g1	NAT10_YEAST^NAT10_YEAST^Q:1593-13,H:233-770^55.963%ID^E:0^RecName: Full=RNA cytidine acetyltransferase {ECO:0000255|HAMAP-Rule:MF_03211, ECO:0000305};^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN12530_c0_g1	CAB5_YEAST^CAB5_YEAST^Q:40-759,H:1-228^37.86%ID^E:1.07e-43^RecName: Full=Dephospho-CoA kinase CAB5;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN12554_c0_g1	DPOG_SCHPO^DPOG_SCHPO^Q:2-616,H:587-777^60.488%ID^E:4.16e-78^RecName: Full=DNA polymerase gamma;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN12531_c0_g1	RL7A_DROME^RL7A_DROME^Q:420-1,H:36-175^58.571%ID^E:2.87e-52^RecName: Full=60S ribosomal protein L7a;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN12539_c0_g1	.
TRINITY_DN12596_c0_g1	IRC20_YEAST^IRC20_YEAST^Q:608-1177,H:274-469^32.692%ID^E:2.13e-14^RecName: Full=Uncharacterized ATP-dependent helicase IRC20;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN12542_c0_g1	CYNS_SCLS1^CYNS_SCLS1^Q:434-3,H:11-153^54.483%ID^E:3.17e-52^RecName: Full=Cyanate hydratase {ECO:0000255|HAMAP-Rule:MF_03139};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Sclerotiniaceae; Sclerotinia
TRINITY_DN12533_c0_g1	.
TRINITY_DN12543_c0_g1	YGD6_SCHPO^YGD6_SCHPO^Q:87-230,H:302-346^52.083%ID^E:2.66e-08^RecName: Full=Zinc-type alcohol dehydrogenase-like protein C1773.06c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25547_c0_g2	.
TRINITY_DN25502_c2_g2	VID27_SCHPO^VID27_SCHPO^Q:2829-505,H:1-792^45.398%ID^E:0^RecName: Full=Vacuolar import and degradation protein 27;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25502_c2_g4	.
TRINITY_DN25502_c2_g5	ADT1_GOSHI^ADT1_GOSHI^Q:502-2,H:71-238^78.571%ID^E:6.49e-72^RecName: Full=ADP,ATP carrier protein 1, mitochondrial;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Malvoideae; Gossypium
TRINITY_DN25502_c2_g8	.
TRINITY_DN25502_c2_g10	.
TRINITY_DN25512_c1_g3	GUAA_USTMA^GUAA_USTMA^Q:666-1,H:1-221^80.18%ID^E:1.15e-130^RecName: Full=GMP synthase [glutamine-hydrolyzing];^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN25512_c1_g4	GUAA_USTMA^GUAA_USTMA^Q:1106-153,H:226-543^84.277%ID^E:0^RecName: Full=GMP synthase [glutamine-hydrolyzing];^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginales; Ustilaginaceae; Ustilago
TRINITY_DN25512_c1_g5	YBI8_SCHPO^YBI8_SCHPO^Q:1026-565,H:122-245^31.25%ID^E:6.12e-07^RecName: Full=Uncharacterized protein C16A3.08c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25512_c1_g8	.
TRINITY_DN25548_c0_g1	PLA1_ORYSJ^PLA1_ORYSJ^Q:327-1487,H:9-393^51.365%ID^E:1.1e-122^RecName: Full=Phospholipase A1-II 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN25580_c0_g1	UTP4_SCHPO^UTP4_SCHPO^Q:2079-667,H:114-444^24.473%ID^E:5.93e-22^RecName: Full=U3 small nucleolar RNA-associated protein 4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25584_c0_g1	RMND1_MOUSE^RMND1_MOUSE^Q:1770-826,H:171-445^28.75%ID^E:2.62e-24^RecName: Full=Required for meiotic nuclear division protein 1 homolog;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN25584_c0_g3	TTS1_SCHPO^TTS1_SCHPO^Q:139-633,H:17-176^30.994%ID^E:7.31e-19^RecName: Full=Tetra-spanning protein 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25584_c1_g1	.
TRINITY_DN25584_c1_g2	.
TRINITY_DN25587_c1_g1	TBCA_RAT^TBCA_RAT^Q:50-328,H:7-98^51.613%ID^E:3.26e-21^RecName: Full=Tubulin-specific chaperone A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN25587_c1_g1	TBCA_RAT^TBCA_RAT^Q:50-328,H:7-98^51.613%ID^E:3.26e-21^RecName: Full=Tubulin-specific chaperone A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN25587_c2_g3	.
TRINITY_DN25587_c2_g4	PIP12_ORYSJ^PIP12_ORYSJ^Q:220-351,H:1-44^86.364%ID^E:2.03e-18^RecName: Full=Probable aquaporin PIP1-2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
