#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN59894_c0_g3	NEP2_DROME^NEP2_DROME^Q:443-3,H:139-286^36.486%ID^E:2.02e-27^RecName: Full=Neprilysin-2 {ECO:0000303|PubMed:15554877};^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN40957_c0_g1	.
TRINITY_DN40912_c0_g1	.
TRINITY_DN40981_c0_g1	GPMA_GEOSL^GPMA_GEOSL^Q:3-641,H:4-216^63.38%ID^E:1.38e-98^RecName: Full=2,3-bisphosphoglycerate-dependent phosphoglycerate mutase {ECO:0000255|HAMAP-Rule:MF_01039};^Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter
TRINITY_DN40973_c0_g1	.
TRINITY_DN53599_c6_g12	.
TRINITY_DN53539_c2_g1	.
TRINITY_DN53540_c5_g1	.
TRINITY_DN53540_c6_g3	.
TRINITY_DN53500_c1_g1	.
TRINITY_DN53537_c4_g4	.
TRINITY_DN53574_c4_g2	KRH2_DROME^KRH2_DROME^Q:288-968,H:48-272^48.035%ID^E:2.3e-60^RecName: Full=Krueppel homolog 2;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN53574_c5_g1	RENT1_DROME^RENT1_DROME^Q:39-149,H:1008-1044^59.459%ID^E:2.3e-07^RecName: Full=Regulator of nonsense transcripts 1 homolog;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN53572_c4_g1	.
TRINITY_DN53568_c7_g2	.
TRINITY_DN53546_c2_g1	CSP_PLAVS^CSP_PLAVS^Q:404-3,H:58-191^23.134%ID^E:3.15e-12^RecName: Full=Circumsporozoite protein;^Eukaryota; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Plasmodium)`CSP_PLAVS^CSP_PLAVS^Q:371-3,H:87-209^22.764%ID^E:7.63e-12^RecName: Full=Circumsporozoite protein;^Eukaryota; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Plasmodium)`CSP_PLAVS^CSP_PLAVS^Q:308-3,H:117-218^25.49%ID^E:1.59e-11^RecName: Full=Circumsporozoite protein;^Eukaryota; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Plasmodium)`CSP_PLAVS^CSP_PLAVS^Q:407-3,H:93-227^22.222%ID^E:2.55e-11^RecName: Full=Circumsporozoite protein;^Eukaryota; Alveolata; Apicomplexa; Aconoidasida; Haemosporida; Plasmodiidae; Plasmodium; Plasmodium (Plasmodium)
TRINITY_DN53545_c1_g1	.
TRINITY_DN53569_c7_g1	.
TRINITY_DN53558_c9_g1	.
TRINITY_DN53518_c2_g2	.
TRINITY_DN53518_c2_g3	.
TRINITY_DN53594_c1_g1	.
TRINITY_DN53594_c3_g1	.
TRINITY_DN53589_c3_g2	.
TRINITY_DN53528_c10_g2	.
TRINITY_DN53563_c7_g5	.
TRINITY_DN53590_c1_g2	.
TRINITY_DN53501_c0_g1	SMYD4_HUMAN^SMYD4_HUMAN^Q:647-99,H:492-675^28.796%ID^E:1.85e-15^RecName: Full=SET and MYND domain-containing protein 4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN53501_c0_g3	YCHF_PASMU^YCHF_PASMU^Q:168-314,H:314-363^80%ID^E:2.11e-20^RecName: Full=Ribosome-binding ATPase YchF {ECO:0000255|HAMAP-Rule:MF_00944};^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Pasteurella`YCHF_PASMU^YCHF_PASMU^Q:2-112,H:327-363^81.081%ID^E:2.76e-14^RecName: Full=Ribosome-binding ATPase YchF {ECO:0000255|HAMAP-Rule:MF_00944};^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Pasteurella
TRINITY_DN53501_c0_g6	SMYD4_HUMAN^SMYD4_HUMAN^Q:1384-197,H:225-676^23.362%ID^E:8.22e-25^RecName: Full=SET and MYND domain-containing protein 4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN53573_c0_g2	PYG_DROME^PYG_DROME^Q:821-3,H:380-652^76.19%ID^E:2.79e-152^RecName: Full=Glycogen phosphorylase;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN53507_c2_g2	.
TRINITY_DN53543_c0_g3	.
TRINITY_DN53565_c0_g4	.
TRINITY_DN53593_c3_g1	.
TRINITY_DN53593_c4_g3	.
TRINITY_DN53579_c4_g2	.
TRINITY_DN46595_c0_g1	.
TRINITY_DN46523_c0_g1	.
TRINITY_DN46557_c0_g1	.
TRINITY_DN46529_c0_g1	.
TRINITY_DN46514_c0_g1	.
TRINITY_DN46520_c0_g1	.
TRINITY_DN55821_c0_g1	.
TRINITY_DN55821_c0_g1	.
TRINITY_DN55821_c0_g2	.
TRINITY_DN55821_c0_g4	.
TRINITY_DN55821_c0_g5	.
TRINITY_DN55883_c2_g1	.
TRINITY_DN55883_c2_g4	.
TRINITY_DN55883_c2_g5	.
TRINITY_DN55842_c3_g3	.
TRINITY_DN55842_c3_g4	.
TRINITY_DN55802_c11_g1	.
TRINITY_DN55802_c11_g5	.
TRINITY_DN55849_c7_g2	.
TRINITY_DN55849_c8_g1	.
TRINITY_DN55837_c6_g2	.
TRINITY_DN55828_c0_g1	.
TRINITY_DN55876_c2_g2	NHL1_CAEEL^NHL1_CAEEL^Q:309-722,H:703-839^48.551%ID^E:7.59e-39^RecName: Full=RING finger protein nhl-1;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis`NHL1_CAEEL^NHL1_CAEEL^Q:297-722,H:792-934^41.958%ID^E:1.41e-29^RecName: Full=RING finger protein nhl-1;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis`NHL1_CAEEL^NHL1_CAEEL^Q:264-701,H:827-974^41.216%ID^E:2.78e-23^RecName: Full=RING finger protein nhl-1;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis`NHL1_CAEEL^NHL1_CAEEL^Q:588-722,H:702-746^44.444%ID^E:3.72e-06^RecName: Full=RING finger protein nhl-1;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN55847_c2_g2	.
TRINITY_DN55803_c2_g1	.
TRINITY_DN55807_c4_g2	.
TRINITY_DN55888_c3_g1	.
TRINITY_DN55863_c3_g6	CCNB_MARGL^CCNB_MARGL^Q:46-234,H:317-379^44.444%ID^E:1.47e-11^RecName: Full=G2/mitotic-specific cyclin-B;^Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa; Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae; Marthasterias
TRINITY_DN55867_c0_g1	.
TRINITY_DN55831_c4_g3	.
TRINITY_DN55845_c4_g2	HSLV_JANMA^HSLV_JANMA^Q:369-4,H:1-121^71.311%ID^E:4.9e-55^RecName: Full=ATP-dependent protease subunit HslV {ECO:0000255|HAMAP-Rule:MF_00248};^Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium
TRINITY_DN55868_c7_g2	.
TRINITY_DN55760_c6_g1	.
TRINITY_DN55726_c5_g1	.
TRINITY_DN55784_c1_g1	.
TRINITY_DN55705_c2_g1	ALF_GEOSE^ALF_GEOSE^Q:886-1743,H:3-285^51.736%ID^E:1.5e-85^RecName: Full=Fructose-bisphosphate aldolase;^Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Geobacillus
TRINITY_DN55705_c2_g1	ALF_GEOSE^ALF_GEOSE^Q:886-1743,H:3-285^51.736%ID^E:1.5e-85^RecName: Full=Fructose-bisphosphate aldolase;^Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Geobacillus
TRINITY_DN55705_c4_g3	.
TRINITY_DN55719_c6_g1	.
TRINITY_DN55731_c5_g1	YKA4_CAEEL^YKA4_CAEEL^Q:779-540,H:335-412^43.75%ID^E:1.09e-10^RecName: Full=Uncharacterized protein B0303.4;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN55701_c9_g1	VAT1L_MOUSE^VAT1L_MOUSE^Q:821-1069,H:96-172^38.554%ID^E:5.09e-07^RecName: Full=Synaptic vesicle membrane protein VAT-1 homolog-like;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN55713_c9_g1	.
TRINITY_DN55713_c9_g2	.
TRINITY_DN55748_c6_g1	TNNC2_DROME^TNNC2_DROME^Q:119-277,H:103-155^75.472%ID^E:6.09e-09^RecName: Full=Troponin C, isoform 2;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN55799_c0_g1	.
TRINITY_DN55740_c0_g1	PABP_DROME^PABP_DROME^Q:94-1290,H:2-418^54.197%ID^E:1.61e-140^RecName: Full=Polyadenylate-binding protein;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN55740_c0_g3	EPABA_XENLA^EPABA_XENLA^Q:464-228,H:547-625^49.367%ID^E:5.96e-18^RecName: Full=Embryonic polyadenylate-binding protein A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus
TRINITY_DN55753_c3_g15	.
TRINITY_DN55756_c2_g4	XDH_CHICK^XDH_CHICK^Q:3-218,H:1254-1329^55.263%ID^E:2.03e-18^RecName: Full=Xanthine dehydrogenase/oxidase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
TRINITY_DN55739_c6_g2	.
TRINITY_DN55739_c7_g8	A1M_RAT^A1M_RAT^Q:105-1103,H:319-637^25.634%ID^E:1.38e-19^RecName: Full=Alpha-1-macroglobulin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN55729_c3_g1	.
TRINITY_DN55789_c1_g3	SZ12A_DANRE^SZ12A_DANRE^Q:1216-419,H:260-527^46.875%ID^E:5.41e-71^RecName: Full=Polycomb protein suz12-A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Actinopterygii; Neopterygii; Teleostei; Ostariophysi; Cypriniformes; Cyprinidae; Danio
TRINITY_DN55752_c3_g5	.
TRINITY_DN55727_c4_g2	.
TRINITY_DN55751_c4_g4	.
TRINITY_DN55751_c4_g6	VA5_RHYBR^VA5_RHYBR^Q:173-805,H:7-215^32.719%ID^E:3.57e-24^RecName: Full=Venom allergen 5;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Eumeninae; Rhynchium
TRINITY_DN55751_c4_g8	VA52_DOLMA^VA52_DOLMA^Q:189-755,H:26-213^35.859%ID^E:1.59e-27^RecName: Full=Venom allergen 5.01;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula
TRINITY_DN55709_c0_g3	.
TRINITY_DN55709_c0_g4	.
TRINITY_DN55730_c12_g1	.
TRINITY_DN55793_c0_g1	.
TRINITY_DN55703_c3_g2	.
TRINITY_DN55703_c3_g5	.
TRINITY_DN55703_c3_g6	.
TRINITY_DN55707_c5_g1	.
TRINITY_DN55707_c5_g2	.
TRINITY_DN55733_c2_g1	SPSA1_ORYSJ^SPSA1_ORYSJ^Q:1270-287,H:170-463^42.943%ID^E:4.71e-72^RecName: Full=Probable sucrose-phosphate synthase 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN55755_c0_g2	.
TRINITY_DN55755_c0_g3	.
TRINITY_DN55782_c5_g2	.
TRINITY_DN30345_c0_g1	.
TRINITY_DN57532_c3_g1	.
TRINITY_DN57525_c5_g1	.
TRINITY_DN57566_c1_g1	.
TRINITY_DN57564_c5_g6	.
TRINITY_DN57534_c3_g2	.
TRINITY_DN57534_c3_g4	.
TRINITY_DN57531_c12_g1	RTJK_DROME^RTJK_DROME^Q:295-65,H:585-660^46.753%ID^E:8.41e-14^RecName: Full=RNA-directed DNA polymerase from mobile element jockey;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN57578_c2_g1	RIC3_CAEEL^RIC3_CAEEL^Q:34-426,H:35-146^26.027%ID^E:1.98e-06^RecName: Full=Resistance to inhibitors of cholinesterase protein 3;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN57527_c2_g16	RL10_HALHL^RL10_HALHL^Q:331-849,H:3-175^58.382%ID^E:1.27e-62^RecName: Full=50S ribosomal protein L10 {ECO:0000255|HAMAP-Rule:MF_00362};^Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Halorhodospira
TRINITY_DN57541_c0_g1	.
TRINITY_DN57537_c0_g3	FDH_EMENI^FDH_EMENI^Q:474-1,H:1-158^81.646%ID^E:1.18e-87^RecName: Full=Formate dehydrogenase {ECO:0000255|HAMAP-Rule:MF_03210};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN57537_c0_g6	.
TRINITY_DN57510_c1_g1	.
TRINITY_DN57538_c11_g2	.
TRINITY_DN57547_c0_g3	CYSP2_HOMAM^CYSP2_HOMAM^Q:756-46,H:9-247^51.25%ID^E:5e-80^RecName: Full=Digestive cysteine proteinase 2;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Astacidea; Nephropoidea; Nephropidae; Homarus
TRINITY_DN57583_c2_g1	.
TRINITY_DN57583_c3_g2	.
TRINITY_DN57583_c3_g5	.
TRINITY_DN57536_c1_g2	.
TRINITY_DN57536_c1_g4	.
TRINITY_DN57599_c1_g1	S14L1_HUMAN^S14L1_HUMAN^Q:662-769,H:456-491^69.444%ID^E:2.59e-08^RecName: Full=SEC14-like protein 1 {ECO:0000305};^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN57580_c2_g1	.
TRINITY_DN57580_c2_g3	.
TRINITY_DN57580_c2_g5	.
TRINITY_DN57585_c2_g1	.
TRINITY_DN57587_c8_g5	.
TRINITY_DN57587_c8_g6	.
TRINITY_DN57596_c5_g1	.
TRINITY_DN57598_c4_g4	.
TRINITY_DN57524_c2_g1	.
TRINITY_DN57553_c4_g1	.
TRINITY_DN50084_c0_g1	PXG3_ARATH^PXG3_ARATH^Q:365-1090,H:1-236^40.496%ID^E:6.78e-57^RecName: Full=Probable peroxygenase 3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN50079_c0_g1	.
TRINITY_DN50079_c0_g2	.
TRINITY_DN50052_c0_g2	.
TRINITY_DN50099_c0_g1	RS92_ARATH^RS92_ARATH^Q:418-116,H:78-178^75.248%ID^E:2.87e-53^RecName: Full=40S ribosomal protein S9-2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN50044_c0_g1	ADH6_YEAST^ADH6_YEAST^Q:132-1217,H:1-358^47.527%ID^E:2.84e-83^RecName: Full=NADP-dependent alcohol dehydrogenase 6;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN50025_c0_g1	.
TRINITY_DN50011_c0_g1	.
TRINITY_DN50063_c0_g1	.
TRINITY_DN50034_c0_g1	.
TRINITY_DN50067_c0_g1	.
TRINITY_DN50009_c0_g1	.
TRINITY_DN50022_c0_g1	.
TRINITY_DN50055_c0_g1	.
TRINITY_DN50094_c0_g1	.
TRINITY_DN50046_c0_g1	.
TRINITY_DN50024_c0_g1	.
TRINITY_DN50092_c0_g1	RL101_ORYSJ^RL101_ORYSJ^Q:845-201,H:1-215^74.419%ID^E:2.16e-116^RecName: Full=60S ribosomal protein L10-1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN9201_c0_g1	.
TRINITY_DN49164_c0_g1	.
TRINITY_DN49181_c0_g1	.
TRINITY_DN49158_c0_g1	.
TRINITY_DN49137_c0_g1	.
TRINITY_DN49137_c0_g1	.
TRINITY_DN49117_c0_g1	CTRO_HUMAN^CTRO_HUMAN^Q:505-137,H:1794-1902^37.398%ID^E:3.33e-21^RecName: Full=Citron Rho-interacting kinase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN49108_c0_g2	.
TRINITY_DN49115_c0_g1	.
TRINITY_DN49198_c0_g1	.
TRINITY_DN59325_c10_g2	.
TRINITY_DN59379_c0_g2	.
TRINITY_DN59359_c1_g4	.
TRINITY_DN59397_c1_g1	.
TRINITY_DN59315_c3_g1	.
TRINITY_DN59315_c3_g4	.
TRINITY_DN59311_c3_g1	GTD2A_HUMAN^GTD2A_HUMAN^Q:510-1763,H:423-787^31.28%ID^E:4.25e-43^RecName: Full=General transcription factor II-I repeat domain-containing protein 2A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN59311_c6_g3	.
TRINITY_DN59362_c5_g1	DHGL_DROPS^DHGL_DROPS^Q:72-362,H:116-211^49.485%ID^E:5.48e-26^RecName: Full=Glucose dehydrogenase [FAD, quinone];^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN59331_c1_g3	EF1A_SCHCO^EF1A_SCHCO^Q:1395-724,H:217-440^79.018%ID^E:1.11e-126^RecName: Full=Elongation factor 1-alpha;^Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Schizophyllaceae; Schizophyllum
TRINITY_DN59330_c0_g5	.
TRINITY_DN59399_c2_g1	.
TRINITY_DN59350_c3_g2	.
TRINITY_DN59350_c3_g6	.
TRINITY_DN59322_c8_g2	.
TRINITY_DN59322_c8_g3	.
TRINITY_DN59322_c8_g5	.
TRINITY_DN59343_c11_g1	.
TRINITY_DN59363_c3_g1	.
TRINITY_DN59383_c2_g4	ATC1_ANOGA^ATC1_ANOGA^Q:3075-97,H:1-992^81.47%ID^E:0^RecName: Full=Calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicoidea; Culicidae; Anophelinae; Anopheles
TRINITY_DN59383_c2_g7	.
TRINITY_DN59383_c2_g9	ATC1_DROPS^ATC1_DROPS^Q:769-626,H:955-1002^62.5%ID^E:1.08e-09^RecName: Full=Calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN59393_c3_g3	.
TRINITY_DN59371_c0_g1	MACD1_MOUSE^MACD1_MOUSE^Q:467-69,H:185-322^42.446%ID^E:5.42e-28^RecName: Full=O-acetyl-ADP-ribose deacetylase MACROD1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN59371_c0_g2	.
TRINITY_DN59385_c0_g1	CEPT1_MOUSE^CEPT1_MOUSE^Q:1174-419,H:156-407^49.206%ID^E:4e-76^RecName: Full=Choline/ethanolaminephosphotransferase 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN59385_c2_g8	.
TRINITY_DN59373_c1_g2	.
TRINITY_DN59373_c1_g3	.
TRINITY_DN59373_c1_g8	.
TRINITY_DN59373_c1_g10	.
TRINITY_DN59310_c4_g1	.
TRINITY_DN59319_c2_g2	.
TRINITY_DN59319_c2_g6	.
TRINITY_DN59333_c4_g3	.
TRINITY_DN59386_c6_g2	.
TRINITY_DN59360_c2_g7	.
TRINITY_DN52286_c3_g1	.
TRINITY_DN52224_c12_g3	.
TRINITY_DN52224_c12_g4	GLMU_AZOSB^GLMU_AZOSB^Q:1575-262,H:9-445^50.457%ID^E:1.73e-148^RecName: Full=Bifunctional protein GlmU {ECO:0000255|HAMAP-Rule:MF_01631};^Bacteria; Proteobacteria; Betaproteobacteria; Rhodocyclales; Zoogloeaceae; Azoarcus
TRINITY_DN52224_c12_g5	.
TRINITY_DN52237_c0_g1	GLCM4_CAEEL^GLCM4_CAEEL^Q:9-1280,H:24-442^39.907%ID^E:1.16e-100^RecName: Full=Putative glucosylceramidase 4;^Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis
TRINITY_DN52213_c2_g1	.
TRINITY_DN52213_c2_g2	.
TRINITY_DN52213_c2_g3	.
TRINITY_DN52279_c8_g2	YE84_HELPJ^YE84_HELPJ^Q:600-175,H:6-148^43.357%ID^E:1.12e-32^RecName: Full=UPF0093 membrane protein jhp_1377;^Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter
TRINITY_DN52216_c3_g2	ACT_AJECG^ACT_AJECG^Q:2-388,H:35-163^100%ID^E:3.81e-92^RecName: Full=Actin;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Onygenales; Ajellomycetaceae; Histoplasma
TRINITY_DN52299_c19_g3	.
TRINITY_DN52299_c19_g5	.
TRINITY_DN52234_c8_g2	AP2A_DROPS^AP2A_DROPS^Q:1-1335,H:511-939^52.772%ID^E:2.31e-161^RecName: Full=AP-2 complex subunit alpha;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora
TRINITY_DN52225_c0_g1	TMUB2_HUMAN^TMUB2_HUMAN^Q:103-522,H:174-313^26.351%ID^E:4.54e-10^RecName: Full=Transmembrane and ubiquitin-like domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN52225_c1_g1	.
TRINITY_DN52272_c2_g1	RNF4_MOUSE^RNF4_MOUSE^Q:99-470,H:58-194^30.769%ID^E:1.29e-17^RecName: Full=E3 ubiquitin-protein ligase RNF4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN52210_c5_g1	.
TRINITY_DN52242_c10_g1	.
TRINITY_DN52242_c10_g7	.
TRINITY_DN52259_c9_g2	.
TRINITY_DN52293_c0_g1	.
TRINITY_DN52293_c0_g2	.
TRINITY_DN52280_c4_g2	KARG_CARMA^KARG_CARMA^Q:499-101,H:224-356^90.977%ID^E:6.85e-84^RecName: Full=Arginine kinase;^Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Brachyura; Eubrachyura; Portunoidea; Carcinidae; Carcinus
TRINITY_DN52280_c4_g5	.
TRINITY_DN52261_c5_g3	.
TRINITY_DN52261_c5_g6	KPYK_HAEIN^KPYK_HAEIN^Q:38-961,H:3-313^59.807%ID^E:5.82e-122^RecName: Full=Pyruvate kinase;^Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus
TRINITY_DN52262_c9_g2	.
